actual,nn_predicted,naive_predicted
7820.0,7158.131,1687.0
4978.0,4829.9487,1687.0
4815.0,4714.7905,1543.0
2463.0,2890.5015,1616.0
6279.0,5977.083,1752.0
4067.0,4578.753,3968.0
3311.0,4275.0303,4940.0
4513.0,6029.089,6308.0
5317.0,6904.761,6619.0
4847.0,6494.5073,7097.0
4572.0,5988.4917,7258.0
3455.0,4767.572,7656.0
2615.0,3868.898,6730.0
6330.0,6111.5073,7308.0
3968.0,4425.3726,9685.0
4506.0,4707.5493,10039.0
5711.0,5648.86,10506.0
5708.0,5673.7017,10134.0
5459.0,5528.2075,9621.0
5962.0,5987.87,8982.0
1580.0,2779.5396,6125.0
6375.0,5976.2993,5188.0
8471.0,7640.6855,8441.0
8241.0,7427.847,8104.0
8225.0,7406.152,7820.0
6814.0,6275.791,4978.0
5793.0,5485.7407,4815.0
8311.0,7257.4326,2463.0
6115.0,5666.7163,6279.0
7726.0,7079.1997,4067.0
8930.0,8328.412,3311.0
13804.0,12696.463,4513.0
11716.0,11973.906,5317.0
12498.0,12771.322,4847.0
13663.0,13195.352,4572.0
9788.0,10260.916,3455.0
11507.0,10498.9,2615.0
8279.0,7145.2256,6330.0
5484.0,4906.1274,3968.0
7186.0,6370.5806,4506.0
8573.0,7469.4634,5711.0
8332.0,7374.5874,5708.0
8681.0,7773.7046,5459.0
8481.0,7540.974,5962.0
6151.0,5642.7964,1580.0
8676.0,7591.228,6375.0
6163.0,5664.0557,8471.0
3923.0,3984.344,8241.0
10381.0,9046.098,8225.0
10944.0,9529.491,6814.0
9769.0,8603.92,5793.0
10010.0,8882.839,8311.0
11832.0,10230.047,6115.0
