utc_timestamp,predicted_energy_generation,Battery_Level,Battery_Action,Smoothed_Battery_Level
2015-08-14 20:00:00+00:00,2435.6135,0.0,Discharge,0.0
2015-08-14 21:00:00+00:00,1967.5032,0.0,Discharge,0.0
2015-08-14 22:00:00+00:00,1798.8185,0.0,Discharge,0.0
2015-08-14 23:00:00+00:00,2014.2815,0.0,Discharge,0.0
2015-08-15 00:00:00+00:00,2074.9639,0.0,Discharge,0.0
2015-08-15 01:00:00+00:00,2014.2815,0.0,Discharge,0.0
2015-08-15 02:00:00+00:00,1891.3872,0.0,Discharge,0.0
2015-08-15 03:00:00+00:00,1739.5387,0.0,Discharge,0.0
2015-08-15 04:00:00+00:00,1739.5387,0.0,Discharge,0.0
2015-08-15 05:00:00+00:00,1561.8551,0.0,Discharge,0.0
2015-08-15 06:00:00+00:00,2095.579,0.0,Discharge,0.0
2015-08-15 07:00:00+00:00,3359.8203,0.0,Discharge,0.0
2015-08-15 08:00:00+00:00,5011.517,0.0,Discharge,0.0
2015-08-15 09:00:00+00:00,5974.551,500.0,Store,20.833333333333332
2015-08-15 10:00:00+00:00,7306.5273,1000.0,Store,62.5
2015-08-15 11:00:00+00:00,3263.9385,500.0,Discharge,83.33333333333333
2015-08-15 12:00:00+00:00,5801.573,1000.0,Store,125.0
2015-08-15 13:00:00+00:00,7232.672,1500.0,Store,187.5
2015-08-15 14:00:00+00:00,6447.146,2000.0,Store,270.8333333333333
2015-08-15 15:00:00+00:00,4456.728,1500.0,Discharge,333.3333333333333
2015-08-15 16:00:00+00:00,4462.01,1000.0,Discharge,375.0
2015-08-15 17:00:00+00:00,3625.4922,500.0,Discharge,395.8333333333333
2015-08-15 18:00:00+00:00,2303.6838,0.0,Discharge,395.8333333333333
2015-08-15 19:00:00+00:00,1950.5094,0.0,Discharge,395.8333333333333
2015-08-15 20:00:00+00:00,1094.9346,0.0,Discharge,395.8333333333333
2015-08-15 21:00:00+00:00,734.83856,0.0,Discharge,395.8333333333333
2015-08-15 22:00:00+00:00,686.8354,0.0,Discharge,395.8333333333333
2015-08-15 23:00:00+00:00,631.4837,0.0,Discharge,395.8333333333333
2015-08-16 00:00:00+00:00,567.97205,0.0,Discharge,395.8333333333333
2015-08-16 01:00:00+00:00,4297.057,0.0,Discharge,395.8333333333333
2015-08-16 02:00:00+00:00,362.57678,0.0,Discharge,395.8333333333333
2015-08-16 03:00:00+00:00,353.91748,0.0,Discharge,395.8333333333333
2015-08-16 04:00:00+00:00,352.47812,0.0,Discharge,395.8333333333333
2015-08-16 05:00:00+00:00,1289.2589,0.0,Discharge,395.8333333333333
2015-08-16 06:00:00+00:00,993.7314,0.0,Discharge,395.8333333333333
2015-08-16 07:00:00+00:00,2417.5486,0.0,Discharge,395.8333333333333
2015-08-16 08:00:00+00:00,4485.4795,0.0,Discharge,395.8333333333333
2015-08-16 09:00:00+00:00,5316.922,67.80243279670522,Store,377.8251013665294
2015-08-16 10:00:00+00:00,5653.9146,439.04281896264627,Store,354.451885489973
2015-08-16 11:00:00+00:00,5961.0767,939.0428189626463,Store,372.7453362800832
2015-08-16 12:00:00+00:00,5680.2427,1334.2674409715933,Store,386.6731463205663
2015-08-16 13:00:00+00:00,3578.6855,834.2674409715933,Discharge,358.93428969438264
2015-08-16 14:00:00+00:00,4348.8564,334.26744097159326,Discharge,289.52876640153244
2015-08-16 15:00:00+00:00,3533.9426,0.0,Discharge,227.0287664015324
2015-08-16 16:00:00+00:00,3177.0613,0.0,Discharge,185.36209973486575
2015-08-16 17:00:00+00:00,2846.354,0.0,Discharge,164.5287664015324
2015-08-16 18:00:00+00:00,1327.1749,0.0,Discharge,164.5287664015324
2015-08-16 19:00:00+00:00,673.8879,0.0,Discharge,164.5287664015324
2015-08-16 20:00:00+00:00,352.47812,0.0,Discharge,164.5287664015324
2015-08-16 21:00:00+00:00,347.28677,0.0,Discharge,164.5287664015324
2015-08-16 22:00:00+00:00,343.49908,0.0,Discharge,164.5287664015324
2015-08-16 23:00:00+00:00,343.49908,0.0,Discharge,164.5287664015324
2015-08-17 00:00:00+00:00,343.49908,0.0,Discharge,164.5287664015324
2015-08-17 01:00:00+00:00,344.2004,0.0,Discharge,164.5287664015324
2015-08-17 02:00:00+00:00,487.6172,0.0,Discharge,164.5287664015324
2015-08-17 03:00:00+00:00,2499.0322,0.0,Discharge,164.5287664015324
2015-08-17 04:00:00+00:00,631.2507,0.0,Discharge,164.5287664015324
2015-08-17 05:00:00+00:00,731.6024,0.0,Discharge,164.5287664015324
2015-08-17 06:00:00+00:00,1255.6152,0.0,Discharge,164.5287664015324
2015-08-17 07:00:00+00:00,2464.5562,0.0,Discharge,164.5287664015324
2015-08-17 08:00:00+00:00,3963.2534,0.0,Discharge,164.5287664015324
2015-08-17 09:00:00+00:00,5719.4497,433.5220970215681,Store,179.76708574423503
2015-08-17 10:00:00+00:00,6554.638,933.522097021568,Store,200.37038899669008
2015-08-17 11:00:00+00:00,6514.4883,1433.522097021568,Store,220.97369224914516
2015-08-17 12:00:00+00:00,5718.0684,1866.2277764601736,Store,243.138706227836
2015-08-17 13:00:00+00:00,5517.423,2118.4946557242906,Store,296.6481735091984
2015-08-17 14:00:00+00:00,5890.174,2618.4946557242906,Store,391.82430745722746
2015-08-17 15:00:00+00:00,5565.98,2914.746667727158,Store,513.2720852791923
2015-08-17 16:00:00+00:00,2648.7673,2414.746667727158,Discharge,613.886529767824
2015-08-17 17:00:00+00:00,3986.5974,1914.7466677271582,Discharge,693.6676409231222
2015-08-17 18:00:00+00:00,2970.2979,1414.7466677271582,Discharge,752.6154187450871
2015-08-17 19:00:00+00:00,2304.5884,914.7466677271582,Discharge,790.7298632337188
2015-08-17 20:00:00+00:00,1532.0007,414.7466677271582,Discharge,808.0109743890171
2015-08-17 21:00:00+00:00,1351.8148,0.0,Discharge,808.0109743890171
2015-08-17 22:00:00+00:00,1371.0275,0.0,Discharge,808.0109743890171
2015-08-17 23:00:00+00:00,1783.1018,0.0,Discharge,808.0109743890171
2015-08-18 00:00:00+00:00,1817.9352,0.0,Discharge,808.0109743890171
2015-08-18 01:00:00+00:00,1716.179,0.0,Discharge,808.0109743890171
2015-08-18 02:00:00+00:00,1878.4681,0.0,Discharge,808.0109743890171
2015-08-18 03:00:00+00:00,2064.103,0.0,Discharge,808.0109743890171
2015-08-18 04:00:00+00:00,2321.3254,0.0,Discharge,808.0109743890171
2015-08-18 05:00:00+00:00,2546.3162,0.0,Discharge,808.0109743890171
2015-08-18 06:00:00+00:00,2392.5193,0.0,Discharge,808.0109743890171
2015-08-18 07:00:00+00:00,2373.193,0.0,Discharge,808.0109743890171
2015-08-18 08:00:00+00:00,4140.6978,0.0,Discharge,808.0109743890171
2015-08-18 09:00:00+00:00,5780.7266,492.06113946620434,Store,810.4501011575436
2015-08-18 10:00:00+00:00,4820.058,32.30735678655918,Discharge,772.8994869810848
2015-08-18 11:00:00+00:00,5721.3525,471.2117822311319,Store,732.8032238648166
2015-08-18 12:00:00+00:00,5397.8345,619.089849870034,Store,680.8391435902275
2015-08-18 13:00:00+00:00,6020.6323,1119.089849870034,Store,639.1972766796334
2015-08-18 14:00:00+00:00,4162.6333,619.089849870034,Discharge,555.8887431023728
2015-08-18 15:00:00+00:00,5735.63,1071.402810042554,Store,479.08274903218097
2015-08-18 16:00:00+00:00,5193.4414,1027.554257893473,Discharge,421.2830652891107
2015-08-18 17:00:00+00:00,5024.2017,795.833637848013,Discharge,374.66168904414627
2015-08-18 18:00:00+00:00,4335.004,295.83363784801304,Discharge,328.04031279918195
2015-08-18 19:00:00+00:00,2832.7014,0.0,Discharge,289.92586831055036
2015-08-18 20:00:00+00:00,3259.1907,0.0,Discharge,272.6447571552521
2015-08-18 21:00:00+00:00,1817.3593,0.0,Discharge,272.6447571552521
2015-08-18 22:00:00+00:00,3004.7698,0.0,Discharge,272.6447571552521
2015-08-18 23:00:00+00:00,2336.6409,0.0,Discharge,272.6447571552521
2015-08-19 00:00:00+00:00,2583.9067,0.0,Discharge,272.6447571552521
2015-08-19 01:00:00+00:00,2131.408,0.0,Discharge,272.6447571552521
2015-08-19 02:00:00+00:00,1854.3641,0.0,Discharge,272.6447571552521
2015-08-19 03:00:00+00:00,1556.8993,0.0,Discharge,272.6447571552521
2015-08-19 04:00:00+00:00,1524.4363,0.0,Discharge,272.6447571552521
2015-08-19 05:00:00+00:00,1727.979,0.0,Discharge,272.6447571552521
2015-08-19 06:00:00+00:00,1928.7795,0.0,Discharge,272.6447571552521
2015-08-19 07:00:00+00:00,2593.25,0.0,Discharge,272.6447571552521
2015-08-19 08:00:00+00:00,4971.443,0.0,Discharge,272.6447571552521
2015-08-19 09:00:00+00:00,5059.8496,0.0,Discharge,252.1422096774936
2015-08-19 10:00:00+00:00,5805.6836,500.0,Store,271.6294031447203
2015-08-19 11:00:00+00:00,6441.636,1000.0,Store,293.6622455517565
2015-08-19 12:00:00+00:00,5837.8633,1500.0,Store,330.3668351405051
2015-08-19 13:00:00+00:00,6565.2427,2000.0,Store,367.0714247292536
2015-08-19 14:00:00+00:00,5547.0166,2285.743493705486,Store,436.5153265557308
2015-08-19 15:00:00+00:00,4309.1963,1785.743493705486,Discharge,466.2795217083529
2015-08-19 16:00:00+00:00,4491.588,1285.743493705486,Discharge,477.03740653385347
2015-08-19 17:00:00+00:00,2176.6775,785.7434937054859,Discharge,476.6169838612482
2015-08-19 18:00:00+00:00,3218.487,285.7434937054859,Discharge,476.1965611886429
2015-08-19 19:00:00+00:00,2496.9004,0.0,Discharge,476.1965611886429
2015-08-19 20:00:00+00:00,3447.5938,0.0,Discharge,476.1965611886429
2015-08-19 21:00:00+00:00,1878.4681,0.0,Discharge,476.1965611886429
2015-08-19 22:00:00+00:00,2275.7002,0.0,Discharge,476.1965611886429
2015-08-19 23:00:00+00:00,2169.669,0.0,Discharge,476.1965611886429
2015-08-20 00:00:00+00:00,1878.4681,0.0,Discharge,476.1965611886429
2015-08-20 01:00:00+00:00,5802.0464,500.0,Store,497.02989452197625
2015-08-20 02:00:00+00:00,1756.1047,0.0,Discharge,497.02989452197625
2015-08-20 03:00:00+00:00,1120.7247,0.0,Discharge,497.02989452197625
2015-08-20 04:00:00+00:00,1716.179,0.0,Discharge,497.02989452197625
2015-08-20 05:00:00+00:00,1914.2864,0.0,Discharge,497.02989452197625
2015-08-20 06:00:00+00:00,1890.5566,0.0,Discharge,497.02989452197625
2015-08-20 07:00:00+00:00,1602.2795,0.0,Discharge,497.02989452197625
2015-08-20 08:00:00+00:00,2726.2627,0.0,Discharge,497.02989452197625
2015-08-20 09:00:00+00:00,3797.3623,0.0,Discharge,497.02989452197625
2015-08-20 10:00:00+00:00,4797.7305,0.0,Discharge,476.1965611886429
2015-08-20 11:00:00+00:00,5458.817,209.22391062675487,Store,443.2475574647577
2015-08-20 12:00:00+00:00,5468.221,427.04651251916266,Store,398.5411621530561
2015-08-20 13:00:00+00:00,6098.9907,927.0465125191627,Store,353.8347668413546
2015-08-20 14:00:00+00:00,5280.5396,976.2257347319377,Store,299.27152688412343
2015-08-20 15:00:00+00:00,4726.6533,476.2257347319377,Discharge,244.70828692689224
2015-08-20 16:00:00+00:00,3662.8667,0.0,Discharge,191.13564135583033
2015-08-20 17:00:00+00:00,3192.917,0.0,Discharge,158.39632911810173
2015-08-20 18:00:00+00:00,4550.3555,0.0,Discharge,146.49035021370648
2015-08-20 19:00:00+00:00,4954.874,0.0,Discharge,146.49035021370648
2015-08-20 20:00:00+00:00,4984.582,0.0,Discharge,146.49035021370648
2015-08-20 21:00:00+00:00,5096.4175,0.0,Discharge,146.49035021370648
2015-08-20 22:00:00+00:00,5055.2007,0.0,Discharge,146.49035021370648
2015-08-20 23:00:00+00:00,5167.9814,0.0,Discharge,146.49035021370648
2015-08-21 00:00:00+00:00,5117.1475,0.0,Discharge,146.49035021370648
2015-08-21 01:00:00+00:00,4953.043,0.0,Discharge,125.65701688037315
2015-08-21 02:00:00+00:00,4440.7466,0.0,Discharge,125.65701688037315
2015-08-21 03:00:00+00:00,4611.8687,0.0,Discharge,125.65701688037315
2015-08-21 04:00:00+00:00,4238.3516,0.0,Discharge,125.65701688037315
2015-08-21 05:00:00+00:00,3447.3333,0.0,Discharge,125.65701688037315
2015-08-21 06:00:00+00:00,3803.0469,0.0,Discharge,125.65701688037315
2015-08-21 07:00:00+00:00,5761.8813,484.66439080860357,Store,145.8513664973983
2015-08-21 08:00:00+00:00,7182.0884,984.6643908086036,Store,186.87904944775678
2015-08-21 09:00:00+00:00,6254.595,1484.6643908086035,Store,248.74006573144857
2015-08-21 10:00:00+00:00,7266.2017,1984.6643908086035,Store,331.43441534847375
2015-08-21 11:00:00+00:00,4982.4253,1717.6096166443433,Discharge,394.2838197658732
2015-08-21 12:00:00+00:00,5573.321,2033.2340344975432,Store,461.2082998483058
2015-08-21 13:00:00+00:00,7390.054,2533.2340344975432,Store,528.1327799307384
2015-08-21 14:00:00+00:00,7001.607,3033.2340344975432,Store,613.8414590876386
2015-08-21 15:00:00+00:00,5282.8735,3087.8530525807687,Store,722.6592639980064
2015-08-21 16:00:00+00:00,4850.9165,2675.4949823109023,Discharge,834.138221594294
2015-08-21 17:00:00+00:00,5037.151,2470.2272729603064,Discharge,937.0643579676401
2015-08-21 18:00:00+00:00,4378.841,1970.2272729603064,Discharge,1019.1571610076529
2015-08-21 19:00:00+00:00,3407.6047,1470.2272729603064,Discharge,1080.4166307143323
2015-08-21 20:00:00+00:00,2665.1248,970.2272729603064,Discharge,1120.8427670876783
2015-08-21 21:00:00+00:00,2665.1958,470.22727296030644,Discharge,1140.435570127691
2015-08-21 22:00:00+00:00,1756.1047,0.0,Discharge,1140.435570127691
2015-08-21 23:00:00+00:00,2515.293,0.0,Discharge,1140.435570127691
2015-08-22 00:00:00+00:00,1556.8993,0.0,Discharge,1140.435570127691
2015-08-22 01:00:00+00:00,1556.8993,0.0,Discharge,1140.435570127691
2015-08-22 02:00:00+00:00,1379.3202,0.0,Discharge,1140.435570127691
2015-08-22 03:00:00+00:00,5863.679,500.0,Store,1161.2689034610246
2015-08-22 04:00:00+00:00,989.0305,0.0,Discharge,1161.2689034610246
2015-08-22 05:00:00+00:00,993.6148,0.0,Discharge,1161.2689034610246
2015-08-22 06:00:00+00:00,1209.3323,0.0,Discharge,1161.2689034610246
2015-08-22 07:00:00+00:00,2032.5704,0.0,Discharge,1141.0745538439994
2015-08-22 08:00:00+00:00,3240.4365,0.0,Discharge,1100.046870893641
2015-08-22 09:00:00+00:00,4777.3145,0.0,Discharge,1038.185854609949
2015-08-22 10:00:00+00:00,5858.3516,500.0,Store,976.3248383262572
2015-08-22 11:00:00+00:00,6301.2603,1000.0,Store,946.424437632743
2015-08-22 12:00:00+00:00,7675.7944,1500.0,Store,924.206352862012
2015-08-22 13:00:00+00:00,7926.626,2000.0,Store,901.988268091281
2015-08-22 14:00:00+00:00,7854.1143,2500.0,Store,879.7701833205501
2015-08-22 15:00:00+00:00,7408.3296,3000.0,Store,876.1096394630181
2015-08-22 16:00:00+00:00,5710.409,3442.6761400550918,Store,908.0755210356928
2015-08-22 17:00:00+00:00,3221.7498,2942.6761400550918,Discharge,927.7608904979755
2015-08-22 18:00:00+00:00,2721.7742,2442.6761400550918,Discharge,947.4462599602581
2015-08-22 19:00:00+00:00,3777.1357,1942.6761400550918,Discharge,967.1316294225409
2015-08-22 20:00:00+00:00,2324.258,1442.6761400550918,Discharge,986.8169988848236
2015-08-22 21:00:00+00:00,3969.293,942.6761400550918,Discharge,1006.5023683471063
2015-08-22 22:00:00+00:00,2616.51,442.67614005509176,Discharge,1024.9472075160686
2015-08-22 23:00:00+00:00,4508.5166,0.0,Discharge,1024.9472075160686
2015-08-23 00:00:00+00:00,5193.0186,0.0,Discharge,1024.9472075160686
2015-08-23 01:00:00+00:00,5189.8667,0.0,Discharge,1024.9472075160686
2015-08-23 02:00:00+00:00,3411.2866,0.0,Discharge,1024.9472075160686
2015-08-23 03:00:00+00:00,5828.913,500.0,Store,1024.9472075160686
2015-08-23 04:00:00+00:00,5719.753,952.6347369012478,Store,1064.6403215536204
2015-08-23 05:00:00+00:00,5712.04,1398.456175403088,Store,1122.9093288620825
2015-08-23 06:00:00+00:00,3617.5972,898.4561754030881,Discharge,1160.345002837211
2015-08-23 07:00:00+00:00,5882.6685,1398.456175403088,Store,1218.614010145673
2015-08-23 08:00:00+00:00,7775.356,1898.456175403088,Store,1297.7163507874686
2015-08-23 09:00:00+00:00,7973.7637,2398.4561754030883,Store,1397.652024762597
2015-08-23 10:00:00+00:00,7018.6895,2898.4561754030883,Store,1497.587698737726
2015-08-23 11:00:00+00:00,8467.518,3398.4561754030883,Store,1597.5233727128546
2015-08-23 12:00:00+00:00,8589.701,3898.4561754030883,Store,1697.4590466879833
2015-08-23 13:00:00+00:00,8486.045,4398.456175403088,Store,1797.394720663112
2015-08-23 14:00:00+00:00,8771.189,4898.456175403088,Store,1897.3303946382405
2015-08-23 15:00:00+00:00,8243.867,5398.456175403088,Store,1997.2660686133693
2015-08-23 16:00:00+00:00,6634.916,5898.456175403088,Store,2099.590236752869
2015-08-23 17:00:00+00:00,6252.217,6398.456175403088,Store,2243.5810715590355
2015-08-23 18:00:00+00:00,5052.2163,6217.764491742739,Discharge,2400.8764195460208
2015-08-23 19:00:00+00:00,3993.1963,5717.764491742739,Discharge,2558.171767533006
2015-08-23 20:00:00+00:00,3422.014,5217.764491742739,Discharge,2715.4671155199917
2015-08-23 21:00:00+00:00,3602.0593,4717.764491742739,Discharge,2872.762463506977
2015-08-23 22:00:00+00:00,2224.0356,4217.764491742739,Discharge,3030.057811493962
2015-08-23 23:00:00+00:00,2865.5325,3717.7644917427388,Discharge,3184.9646653165764
2015-08-24 00:00:00+00:00,2584.665,3217.7644917427388,Discharge,3319.038185805857
2015-08-24 01:00:00+00:00,2521.0242,2717.7644917427388,Discharge,3432.2783729618045
2015-08-24 02:00:00+00:00,2277.411,2217.7644917427388,Discharge,3524.685226784419
2015-08-24 03:00:00+00:00,1878.1162,1717.7644917427388,Discharge,3575.425413940366
2015-08-24 04:00:00+00:00,5094.343,1585.4413053875464,Discharge,3601.792354293962
2015-08-24 05:00:00+00:00,2258.0176,1085.4413053875464,Discharge,3588.7500680433145
2015-08-24 06:00:00+00:00,1154.1595,585.4413053875464,Discharge,3575.707781792667
2015-08-24 07:00:00+00:00,2131.4448,85.44130538754644,Discharge,3520.9988288753525
2015-08-24 08:00:00+00:00,2634.092,0.0,Discharge,3441.896488233557
2015-08-24 09:00:00+00:00,3608.469,0.0,Discharge,3341.960814258429
2015-08-24 10:00:00+00:00,2240.465,0.0,Discharge,3221.1918069499666
2015-08-24 11:00:00+00:00,2615.1968,0.0,Discharge,3079.5894663081713
2015-08-24 12:00:00+00:00,2705.5557,0.0,Discharge,2917.153792333043
2015-08-24 13:00:00+00:00,3383.6472,0.0,Discharge,2733.88478502458
2015-08-24 14:00:00+00:00,3140.6382,0.0,Discharge,2529.782444382785
2015-08-24 15:00:00+00:00,2960.7686,0.0,Discharge,2304.846770407656
2015-08-24 16:00:00+00:00,3303.1162,0.0,Discharge,2059.0777630991943
2015-08-24 17:00:00+00:00,2684.1404,0.0,Discharge,1792.475422457399
2015-08-24 18:00:00+00:00,2783.0903,0.0,Discharge,1533.4019019681182
2015-08-24 19:00:00+00:00,2461.4067,0.0,Discharge,1295.1617148121707
2015-08-24 20:00:00+00:00,2571.0232,0.0,Discharge,1077.7548609895566
2015-08-24 21:00:00+00:00,2198.719,0.0,Discharge,881.1813405002758
2015-08-24 22:00:00+00:00,2326.7275,0.0,Discharge,705.4411533443284
2015-08-24 23:00:00+00:00,4127.836,0.0,Discharge,550.5342995217142
2015-08-25 00:00:00+00:00,4541.2017,0.0,Discharge,416.46077903243344
2015-08-25 01:00:00+00:00,4539.778,0.0,Discharge,303.22059187648597
2015-08-25 02:00:00+00:00,4710.0664,0.0,Discharge,210.81373805387184
2015-08-25 03:00:00+00:00,4272.84,0.0,Discharge,139.24021756459106
2015-08-25 04:00:00+00:00,4270.7754,0.0,Discharge,73.1801631734433
2015-08-25 05:00:00+00:00,3937.762,0.0,Discharge,27.95344211562887
2015-08-25 06:00:00+00:00,3821.6555,0.0,Discharge,3.560054391147768
2015-08-25 07:00:00+00:00,4408.4053,0.0,Discharge,0.0
2015-08-25 08:00:00+00:00,5306.659,87.38613209554606,Store,3.641088837314419
2015-08-25 09:00:00+00:00,5646.954,481.1606108472306,Store,23.689447622615692
2015-08-25 10:00:00+00:00,6589.1304,981.1606108472306,Store,64.5711397412503
2015-08-25 11:00:00+00:00,6537.7856,1481.1606108472306,Store,126.28616519321825
2015-08-25 12:00:00+00:00,4821.71,1050.8183481705557,Discharge,170.07026303365808
2015-08-25 13:00:00+00:00,4976.4336,792.5423226774888,Discharge,203.09285981188677
2015-08-25 14:00:00+00:00,4967.5044,524.4959556110257,Discharge,224.94685796234617
2015-08-25 15:00:00+00:00,4826.712,100.16444591365422,Discharge,229.12037654208177
2015-08-25 16:00:00+00:00,2816.3286,0.0,Discharge,229.12037654208177
2015-08-25 17:00:00+00:00,3888.5005,0.0,Discharge,229.12037654208177
2015-08-25 18:00:00+00:00,3539.2834,0.0,Discharge,229.12037654208177
2015-08-25 19:00:00+00:00,3904.2166,0.0,Discharge,229.12037654208177
2015-08-25 20:00:00+00:00,4378.3496,0.0,Discharge,229.12037654208177
2015-08-25 21:00:00+00:00,4372.453,0.0,Discharge,229.12037654208177
2015-08-25 22:00:00+00:00,2704.9167,0.0,Discharge,229.12037654208177
2015-08-25 23:00:00+00:00,4480.9414,0.0,Discharge,229.12037654208177
2015-08-26 00:00:00+00:00,4247.3115,0.0,Discharge,229.12037654208177
2015-08-26 01:00:00+00:00,4571.397,0.0,Discharge,229.12037654208177
2015-08-26 02:00:00+00:00,4732.5684,0.0,Discharge,229.12037654208177
2015-08-26 03:00:00+00:00,4732.5684,0.0,Discharge,229.12037654208177
2015-08-26 04:00:00+00:00,4503.3906,0.0,Discharge,229.12037654208177
2015-08-26 05:00:00+00:00,4998.116,0.0,Discharge,229.12037654208177
2015-08-26 06:00:00+00:00,2547.108,0.0,Discharge,229.12037654208177
2015-08-26 07:00:00+00:00,5442.5205,212.4593826258706,Store,237.9728508181597
2015-08-26 08:00:00+00:00,7497.724,712.4593826258706,Store,264.0175695902566
2015-08-26 09:00:00+00:00,6515.196,1212.4593826258706,Store,294.48835174769994
2015-08-26 10:00:00+00:00,6962.305,1712.4593826258706,Store,324.95913390514323
2015-08-26 11:00:00+00:00,7909.945,2212.4593826258706,Store,355.42991606258664
2015-08-26 12:00:00+00:00,8165.342,2712.4593826258706,Store,424.66495916489134
2015-08-26 13:00:00+00:00,7228.2046,3212.4593826258706,Store,525.4948366627406
2015-08-26 14:00:00+00:00,9160.241,3712.4593826258706,Store,658.3266461216925
2015-08-26 15:00:00+00:00,8792.106,4212.459382625871,Store,829.6722684847015
2015-08-26 16:00:00+00:00,8252.974,4712.459382625871,Store,1026.0247427607794
2015-08-26 17:00:00+00:00,5957.0166,5212.459382625871,Store,1243.2105503701907
2015-08-26 18:00:00+00:00,6228.3936,5712.459382625871,Store,1481.229691312935
2015-08-26 19:00:00+00:00,5555.2065,6027.772903447267,Store,1732.3868956232382
2015-08-26 20:00:00+00:00,4645.1074,5527.772903447267,Discharge,1962.7107666002075
2015-08-26 21:00:00+00:00,5242.6724,5562.043644130961,Store,2194.4625851056644
2015-08-26 22:00:00+00:00,3311.9512,5062.043644130961,Discharge,2405.381070277788
2015-08-26 23:00:00+00:00,5589.4995,5408.696241499918,Store,2630.7434136736174
2015-08-27 00:00:00+00:00,5610.144,5774.047455866172,Store,2871.328724334708
2015-08-27 01:00:00+00:00,5500.849,6041.151626250847,Store,3123.043375428493
2015-08-27 02:00:00+00:00,5550.371,6352.943941613646,Store,3387.749372995728
2015-08-27 03:00:00+00:00,5549.3374,6663.92425085291,Store,3665.412883447933
2015-08-27 04:00:00+00:00,9640.646,7163.92425085291,Store,3963.909727233471
2015-08-27 05:00:00+00:00,3104.4438,6663.92425085291,Discharge,4241.573237685676
2015-08-27 06:00:00+00:00,2926.7646,6163.92425085291,Discharge,4498.403414804547
2015-08-27 07:00:00+00:00,5221.016,6179.887123356227,Store,4747.046237334979
2015-08-27 08:00:00+00:00,5860.985,6679.887123356227,Store,4995.68905986541
2015-08-27 09:00:00+00:00,7132.9053,7179.887123356227,Store,5244.331882395842
2015-08-27 10:00:00+00:00,7698.559,7679.887123356227,Store,5492.974704926273
2015-08-27 11:00:00+00:00,8498.5625,8179.887123356227,Store,5741.617527456704
2015-08-27 12:00:00+00:00,7473.8003,8679.887123356228,Store,5990.260349987136
2015-08-27 13:00:00+00:00,8099.42,9179.887123356228,Store,6238.903172517566
2015-08-27 14:00:00+00:00,8626.4375,9679.887123356228,Store,6487.545995048
2015-08-27 15:00:00+00:00,7808.5283,10179.887123356228,Store,6736.188817578431
2015-08-27 16:00:00+00:00,8984.526,10679.887123356228,Store,6984.831640108862
2015-08-27 17:00:00+00:00,6789.242,11179.887123356228,Store,7233.474462639294
2015-08-27 18:00:00+00:00,5852.3086,11679.887123356228,Store,7482.117285169726
2015-08-27 19:00:00+00:00,4998.6885,11454.298088281468,Discharge,7708.222501204484
2015-08-27 20:00:00+00:00,4170.7173,10954.298088281468,Discharge,7934.327717239242
2015-08-27 21:00:00+00:00,4055.7388,10454.298088281468,Discharge,8138.171652412179
2015-08-27 22:00:00+00:00,2974.3694,9954.298088281468,Discharge,8342.015587585118
2015-08-27 23:00:00+00:00,3692.0906,9454.298088281468,Discharge,8510.582331201016
2015-08-28 00:00:00+00:00,3543.3818,8954.298088281468,Discharge,8643.09277421832
2015-08-28 01:00:00+00:00,3347.3123,8454.298088281468,Discharge,8743.640543469595
2015-08-28 02:00:00+00:00,3292.2915,7954.298088281468,Discharge,8810.363632914088
2015-08-28 03:00:00+00:00,3201.5808,7454.298088281468,Discharge,8843.295876140277
2015-08-28 04:00:00+00:00,3292.6714,6954.298088281468,Discharge,8834.561452699802
2015-08-28 05:00:00+00:00,5610.062,7322.965421976912,Store,8862.021501496636
2015-08-28 06:00:00+00:00,6076.91,7822.965421976912,Store,8931.148216960135
2015-08-28 07:00:00+00:00,4477.153,7322.965421976912,Discharge,8978.776479402663
2015-08-28 08:00:00+00:00,5963.214,7822.965421976912,Store,9026.404741845192
2015-08-28 09:00:00+00:00,7711.575,8322.96542197691,Store,9074.03300428772
2015-08-28 10:00:00+00:00,6624.1562,8822.96542197691,Store,9121.661266730249
2015-08-28 11:00:00+00:00,9222.06,9322.96542197691,Store,9169.289529172778
2015-08-28 12:00:00+00:00,9365.882,9822.96542197691,Store,9216.917791615306
2015-08-28 13:00:00+00:00,8919.757,10322.96542197691,Store,9264.546054057835
2015-08-28 14:00:00+00:00,8277.587,10822.96542197691,Store,9312.174316500363
2015-08-28 15:00:00+00:00,7721.664,11322.96542197691,Store,9359.80257894289
2015-08-28 16:00:00+00:00,5001.673,11103.679425311679,Discharge,9377.460591524368
2015-08-28 17:00:00+00:00,4385.1353,10603.679425311679,Discharge,9353.451937439178
2015-08-28 18:00:00+00:00,6128.9443,11103.679425311679,Store,9329.443283353989
2015-08-28 19:00:00+00:00,3570.3333,10603.679425311679,Discharge,9294.000839063581
2015-08-28 20:00:00+00:00,5169.542,10571.476499673434,Discharge,9278.049939538245
2015-08-28 21:00:00+00:00,4838.7603,10171.878491274934,Discharge,9266.282456329642
2015-08-28 22:00:00+00:00,2975.3472,9671.878491274934,Discharge,9254.514973121035
2015-08-28 23:00:00+00:00,4619.393,9171.878491274934,Discharge,9242.74748991243
2015-08-29 00:00:00+00:00,3624.648,8671.878491274934,Discharge,9230.980006703825
