actual,xgboost_predicted,naive_predicted
1752.0,1605.3688,9497.0
3968.0,3419.5398,9675.0
4940.0,4077.72,10457.0
6308.0,5355.383,11033.0
6619.0,5573.9756,11890.0
7097.0,5889.8467,12241.0
7258.0,5575.861,12491.0
7656.0,5643.876,11549.0
6730.0,5333.927,10411.0
7308.0,5727.2417,9323.0
9685.0,8354.909,8072.0
10039.0,8636.649,7005.0
10506.0,8896.032,6978.0
10134.0,8763.555,7181.0
9621.0,8291.443,7649.0
8982.0,7692.2524,7727.0
6125.0,5414.7324,6343.0
5188.0,4519.865,2876.0
8441.0,7221.9688,2426.0
8104.0,6993.611,1994.0
7820.0,6832.767,1687.0
4978.0,4341.552,1687.0
4815.0,4188.7573,1543.0
2463.0,2139.958,1616.0
6279.0,5576.77,1752.0
4067.0,3667.2317,3968.0
3311.0,3488.8455,4940.0
4513.0,5402.6235,6308.0
5317.0,6345.7144,6619.0
4847.0,6057.1836,7097.0
4572.0,5493.72,7258.0
3455.0,4117.098,7656.0
2615.0,2992.2546,6730.0
6330.0,5282.1978,7308.0
3968.0,3359.2725,9685.0
4506.0,3873.7444,10039.0
5711.0,4975.501,10506.0
5708.0,4975.501,10134.0
5459.0,4720.451,9621.0
5962.0,5211.2793,8982.0
1580.0,1470.6086,6125.0
6375.0,5590.906,5188.0
8471.0,7224.9834,8441.0
8241.0,7065.8525,8104.0
8225.0,7039.589,7820.0
6814.0,6058.289,4978.0
5793.0,5099.926,4815.0
8311.0,7138.0977,2463.0
6115.0,5455.2095,6279.0
7726.0,6885.7837,4067.0
8930.0,8510.954,3311.0
13804.0,11681.354,4513.0
11716.0,10763.197,5317.0
12498.0,11206.822,4847.0
13663.0,11802.318,4572.0
9788.0,9707.924,3455.0
11507.0,9958.626,2615.0
8279.0,7098.0596,6330.0
5484.0,4641.323,3968.0
7186.0,6269.2573,4506.0
8573.0,7292.0776,5711.0
8332.0,7091.253,5708.0
8681.0,7362.078,5459.0
8481.0,7217.471,5962.0
6151.0,5407.996,1580.0
8676.0,7358.503,6375.0
6163.0,5415.0884,8471.0
3923.0,3374.8323,8241.0
10381.0,8548.675,8225.0
10944.0,8887.163,6814.0
9769.0,8279.276,5793.0
10010.0,8430.851,8311.0
11832.0,9234.502,6115.0
9561.0,7891.3433,7726.0
10064.0,7704.313,8930.0
10517.0,7808.902,13804.0
11765.0,8307.612,11716.0
12306.0,8979.61,12498.0
13029.0,9964.252,13663.0
11444.0,9199.774,9788.0
11754.0,9553.813,11507.0
9527.0,7756.379,8279.0
7711.0,6612.19,5484.0
7534.0,6648.866,7186.0
