actual,xgboost_predicted,naive_predicted
4090.0,3128.819,1489.0
3969.0,3033.7734,1146.0
3839.0,2974.9849,973.0
2255.0,1811.9141,940.0
2134.0,1746.6747,734.0
791.0,761.2966,712.0
3003.0,2343.6565,820.0
1395.0,1210.0177,1368.0
654.0,660.78265,1508.0
566.0,596.91345,1589.0
424.0,508.97055,1856.0
351.0,464.1513,2019.0
692.0,695.0835,2437.0
331.0,454.76868,2813.0
300.0,424.18842,3043.0
1653.0,1379.3662,2480.0
1060.0,953.1769,4241.0
1740.0,1447.7639,4585.0
1921.0,1586.9347,4741.0
2303.0,1845.9688,4592.0
2401.0,1922.1608,4706.0
2912.0,2300.3965,4608.0
306.0,436.12366,3317.0
3430.0,2675.533,2110.0
4341.0,3322.946,4090.0
4203.0,3234.3604,3969.0
4266.0,3234.3604,3839.0
3244.0,2566.537,2255.0
3881.0,2999.3464,2134.0
4590.0,3486.3374,791.0
3965.0,3033.7734,3003.0
4731.0,3569.4475,1395.0
4873.0,3652.9382,654.0
5219.0,3841.2686,566.0
4950.0,3699.0818,424.0
4930.0,3695.1428,351.0
5167.0,3812.343,692.0
3231.0,2566.537,331.0
5109.0,3760.428,300.0
4785.0,3575.9727,1653.0
2507.0,1994.0358,1060.0
3362.0,2646.017,1740.0
4597.0,3506.8923,1921.0
4565.0,3486.3374,2303.0
4382.0,3322.946,2401.0
4318.0,3290.598,2912.0
3334.0,2636.4177,306.0
4365.0,3322.946,3430.0
2785.0,2187.0513,4341.0
1263.0,1105.4669,4203.0
4966.0,3699.0818,4266.0
5185.0,3812.343,3244.0
4055.0,3126.9185,3881.0
4168.0,3153.8164,4590.0
5283.0,3862.696,3965.0
3413.0,2675.533,4731.0
3755.0,2936.2021,4873.0
3912.0,3033.7734,5219.0
4438.0,3363.8792,4950.0
4294.0,3290.598,4930.0
4551.0,3460.9692,5167.0
4434.0,3363.8792,3231.0
4240.0,3234.3604,5109.0
3116.0,2461.639,4785.0
2968.0,2323.006,2507.0
1947.0,1595.4604,3362.0
4918.0,3695.1428,4597.0
5117.0,3813.5674,4565.0
3038.0,2402.0032,4382.0
851.0,810.7841,4318.0
3003.0,2350.959,3334.0
4805.0,3594.9102,4365.0
2819.0,2244.0945,2785.0
1572.0,1331.1854,1263.0
2363.0,1895.0658,4966.0
3502.0,2713.0874,5185.0
3947.0,3007.5132,4055.0
4227.0,3209.375,4168.0
4981.0,3715.098,5283.0
4962.0,3715.098,3413.0
4950.0,3715.098,3755.0
5316.0,3923.382,3912.0
